"outcome.test.score","treatment","school","is.female","mother.attended.secondary.school","father.attened.secondary.school","failed.at.least.one.school.year","family.receives.cash.transfer","has.computer.with.internet.at.home","is.unemployed","has.some.form.of.income","saves.money.for.future.purchases","intention.to.save.index","makes.list.of.expenses.every.month","negotiates.prices.or.payment.methods","financial.autonomy.index"
72.0362930297852,1,33042519,0,0,0,1,1,1,0,1,0,NA,0,1,NA
36.2658882141113,1,33092230,0,1,1,0,0,0,0,1,1,38,0,1,56
69.0247039794922,0,23233885,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
51.9039421081543,1,35019458,0,1,1,1,1,0,0,1,0,28,0,1,41
95.3418273925781,0,35901097,0,1,1,0,0,1,0,1,1,16,0,1,58
46.268009185791,0,33027820,0,0,0,1,0,1,1,1,0,46,0,0,24
62.00732421875,1,33001359,0,0,0,0,0,1,1,1,0,29,0,1,58
56.1873931884766,0,33007420,1,0,0,0,0,1,0,0,0,NA,0,0,NA
42.3731079101562,1,31068543,1,1,1,0,0,1,0,1,0,66,0,1,NA
32.421802520752,0,53003624,1,1,NA,1,0,0,0,1,0,14,0,1,46
54.4746932983398,1,35911331,NA,NA,NA,NA,NA,NA,1,1,0,53,0,1,65
64.6674423217773,1,23071001,1,0,1,NA,NA,NA,0,0,0,78,1,0,62
41.8034324645996,0,35906591,0,1,0,1,0,1,1,1,0,15,0,1,22
72.0599899291992,0,31069507,NA,NA,NA,NA,NA,NA,0,1,0,63,0,1,NA
35.2882652282715,0,33104298,0,1,0,0,1,0,0,1,0,46,0,1,73
40.6863136291504,0,33045470,0,1,1,1,1,0,0,1,0,NA,0,1,NA
69.939323425293,0,23265876,0,0,0,0,1,1,1,0,0,41,0,1,31
52.486255645752,0,35906591,0,1,1,0,0,0,1,1,0,100,0,0,86
62.5544738769531,1,33039186,1,0,0,0,1,1,0,1,0,54,0,0,31
77.2610473632812,0,23077808,1,1,1,0,1,1,0,0,0,37,0,0,41
66.3268737792969,1,53008790,1,0,0,0,1,1,0,1,0,32,0,1,54
61.0613555908203,1,53008464,NA,NA,NA,NA,NA,NA,1,1,0,58,0,1,31
64.8354721069336,0,53005341,1,1,1,0,0,0,0,0,0,NA,0,0,18
67.4467468261719,0,33014760,1,1,1,0,0,0,1,1,0,37,0,1,52
81.2591934204102,0,31322547,0,1,1,1,0,0,0,1,0,56,0,1,54
50.3812789916992,0,53019806,1,0,1,1,1,1,1,1,0,96,0,1,79
56.9255676269531,1,33126283,1,1,1,1,0,0,0,0,0,55,0,1,79
66.8362579345703,1,35043357,1,0,0,0,1,0,0,1,0,57,0,1,52
67.835563659668,1,33053910,0,1,1,0,0,0,1,1,0,29,0,0,35
57.1074104309082,1,23070382,0,1,1,0,1,1,0,1,0,NA,0,0,NA
53.1372299194336,0,23188545,0,0,0,0,0,1,NA,1,0,60,0,1,58
66.2399597167969,1,35007638,1,1,0,0,0,0,0,1,NA,37,0,0,33
63.3072814941406,0,53011597,1,0,0,0,1,1,0,0,0,50,0,1,50
47.974552154541,0,17018390,NA,NA,NA,NA,NA,NA,1,1,0,58,1,NA,82
80.6802825927734,1,35914757,0,0,0,0,0,1,0,0,0,56,0,0,54
50.9081802368164,0,17021553,1,0,0,1,0,1,1,1,0,53,1,1,56
85.7100601196289,0,35042161,0,1,1,0,1,1,0,1,0,NA,0,0,NA
56.2532730102539,1,35018089,0,0,0,0,0,0,0,1,0,NA,0,0,NA
75.2323760986328,1,31068276,1,1,0,0,0,0,1,1,0,49,0,1,48
67.1700592041016,0,23068809,0,0,1,1,1,1,0,0,0,24,0,1,48
34.8774566650391,1,35012014,0,0,0,1,1,0,1,1,0,21,0,0,50
64.7419815063477,0,53006739,NA,NA,NA,0,NA,0,0,0,0,32,0,1,22
82.7789459228516,1,33039666,0,1,0,0,0,0,1,1,0,65,0,1,58
59.1221389770508,1,35011824,0,0,0,NA,0,1,0,0,NA,61,1,1,71
39.9451942443848,1,35925020,0,0,0,0,0,1,1,1,0,59,0,0,29
60.8437957763672,1,23078758,0,1,0,0,1,0,1,1,1,65,1,1,75
27.0158653259277,1,33104344,0,0,1,0,1,0,1,1,0,62,0,1,31
52.6439018249512,1,35008059,0,1,1,0,1,0,NA,1,0,NA,0,1,NA
39.8940086364746,1,33110220,0,0,0,0,0,0,0,0,0,72,0,0,48
42.1563110351562,0,35010923,0,1,1,1,0,0,0,0,0,NA,0,1,41
46.5430603027344,1,35907406,0,0,0,0,1,0,1,1,0,59,0,1,69
87.6135559082031,0,35018570,0,1,0,0,0,1,0,0,0,65,0,1,41
69.4237518310547,0,35046127,0,1,1,1,0,0,0,1,0,56,0,0,35
63.5940742492676,1,35008333,0,1,1,0,0,0,0,0,0,38,0,1,46
43.1162223815918,0,35019800,0,0,0,0,0,0,0,0,0,38,0,1,48
38.1128807067871,0,35046127,0,1,0,0,0,0,1,1,0,22,0,1,52
75.1154327392578,1,35018259,0,0,0,0,0,0,0,0,1,40,0,1,48
75.3222427368164,1,35011514,0,1,1,0,0,1,0,1,0,52,1,1,54
41.2526168823242,1,35004807,0,0,0,1,0,1,0,0,0,34,0,1,22
64.4634323120117,1,35014278,0,1,1,0,0,1,0,1,1,60,1,1,71
39.8868675231934,0,33050805,0,1,1,0,0,0,0,0,1,72,0,1,56
70.5341415405273,1,35047200,0,1,1,1,0,0,1,1,0,46,0,1,60
42.6267509460449,1,35008175,0,1,1,1,0,0,0,0,0,69,0,1,54
77.613166809082,1,35012051,0,0,1,0,0,1,1,1,0,73,1,0,73
73.949577331543,1,35044436,0,1,1,0,0,0,1,1,0,50,0,1,62
86.0655288696289,1,35902559,0,1,0,0,0,0,1,1,0,45,0,0,35
32.6387596130371,0,33057737,0,0,0,1,0,0,0,1,0,46,0,1,77
27.8241672515869,0,17019176,1,NA,1,0,1,0,1,0,0,31,0,1,50
39.418041229248,1,33051739,0,1,0,0,0,0,0,0,0,39,0,1,41
35.066349029541,0,35004820,0,0,0,1,0,1,0,0,0,8,0,0,43
60.6675872802734,1,35004807,0,1,1,0,0,0,0,1,1,71,1,1,65
76.9004440307617,0,35011812,0,0,0,0,1,1,0,0,0,63,0,0,48
81.6985015869141,0,17046270,0,1,1,1,0,1,1,1,0,60,0,1,35
74.2789154052734,0,33082146,NA,NA,NA,NA,NA,NA,0,1,1,72,0,1,79
63.9088592529297,0,35910764,0,1,1,0,0,0,1,1,0,46,0,1,52
79.5399780273438,1,35284324,0,0,0,0,0,1,0,1,0,77,0,1,75
70.2625350952148,0,35904806,0,1,1,0,1,0,0,1,0,73,0,1,50
78.3310699462891,1,35007161,0,1,0,0,1,0,0,1,0,54,0,1,41
36.7759132385254,0,33039585,0,1,1,1,0,0,0,1,0,93,0,1,54
83.2347717285156,0,33102503,0,0,1,0,0,0,0,0,1,48,0,1,48
53.5838279724121,1,35010686,0,0,0,0,0,0,0,0,0,NA,0,1,35
36.120304107666,0,17026350,0,1,1,0,0,1,0,1,0,72,0,1,73
64.2014465332031,0,33054711,0,1,1,0,0,0,0,0,0,45,0,0,46
50.892463684082,0,35036110,0,0,1,0,0,1,1,0,0,18,0,1,12
78.566047668457,0,35008667,0,1,1,0,0,0,0,1,1,43,0,1,43
68.0757598876953,0,53010019,NA,NA,NA,NA,NA,NA,0,1,0,47,0,1,33
86.9651031494141,1,35014266,0,1,1,0,0,0,0,0,0,57,0,1,48
68.1372528076172,0,35008667,0,1,1,0,0,0,0,1,0,58,0,1,67
64.0513458251953,0,17033993,0,1,0,0,0,1,1,1,NA,75,NA,1,54
58.8878364562988,1,35018797,0,1,1,0,0,0,0,1,0,59,0,1,54
52.4550971984863,0,53010019,NA,NA,NA,NA,NA,NA,1,1,0,54,0,1,31
90.7498779296875,0,33038228,0,1,1,0,0,0,0,1,0,69,0,1,69
42.8097496032715,1,35010844,0,1,1,1,0,0,1,1,0,25,0,1,24
46.7683601379395,1,33092265,0,1,NA,1,1,1,0,0,1,81,0,1,71
54.5891914367676,0,35925056,0,0,1,1,0,1,0,0,0,43,0,0,46
71.5703582763672,1,35001016,0,0,0,1,1,0,1,1,0,38,0,1,46
52.4582633972168,1,35005903,0,0,1,1,1,1,0,1,0,39,0,1,41
54.1955680847168,0,35922985,0,1,1,1,0,0,1,1,0,64,0,1,52
68.531364440918,1,35037254,0,1,1,0,0,0,0,0,0,57,0,1,35
39.1114540100098,0,53010019,NA,NA,NA,NA,NA,NA,1,1,0,35,0,1,60
50.6738624572754,0,35412983,0,1,1,0,0,0,0,0,0,20,0,1,31
59.0325355529785,0,35018594,0,1,NA,0,0,0,1,1,0,78,0,1,37
41.82958984375,1,35002999,0,1,1,0,0,0,1,1,0,60,0,0,27
59.3759574890137,1,35019823,0,0,0,0,0,0,0,1,0,42,0,0,41
42.7850723266602,1,35038805,0,1,1,1,0,0,1,0,0,37,0,1,50
37.7985496520996,0,35011940,0,0,0,0,0,1,1,1,1,NA,0,1,77
42.8124771118164,0,35079893,0,0,0,0,0,0,1,0,0,30,0,1,20
54.92724609375,0,35914460,0,1,1,0,0,1,1,1,1,75,0,1,75
36.9032402038574,0,35008187,0,0,1,1,0,0,1,1,1,54,0,1,77
76.8509292602539,1,35012051,0,1,0,0,0,0,0,1,0,40,0,0,14
43.9885406494141,1,35922900,0,0,0,0,0,0,1,1,0,42,0,1,62
57.7439994812012,1,17000386,0,1,1,1,1,0,0,1,0,17,0,1,62
81.7525787353516,1,53001214,0,1,1,0,0,0,0,0,0,80,NA,1,50
51.1866035461426,0,53007360,NA,NA,NA,NA,NA,NA,0,0,0,22,0,1,48
61.0173530578613,1,33013535,0,1,1,0,0,0,0,0,0,38,0,1,NA
75.4159622192383,1,35901805,0,1,0,0,0,1,0,1,0,19,0,0,12
85.5273818969727,0,35018284,0,1,1,0,0,0,0,0,1,100,0,1,94
65.2702255249023,0,53051009,0,1,1,0,0,0,0,1,0,18,0,1,39
61.0201263427734,1,35014285,NA,NA,NA,NA,NA,NA,0,1,0,50,0,1,35
65.003044128418,0,35039901,0,0,1,0,0,0,1,1,0,60,0,1,84
52.4834976196289,0,35009436,0,1,1,0,0,0,1,1,0,16,0,1,NA
61.6772766113281,1,35911343,0,NA,0,NA,0,1,1,1,0,31,0,1,46
65.8047332763672,0,35012026,0,1,1,1,0,1,0,0,1,81,0,1,52
30.0236549377441,0,35036936,0,1,0,0,0,0,0,0,0,62,0,1,48
51.0193367004395,0,35014175,0,1,1,0,0,0,1,1,0,39,0,1,46
62.4062690734863,1,23122064,0,1,0,1,0,0,1,1,0,21,0,1,50
55.6227645874023,1,35012359,0,NA,NA,1,0,0,0,0,0,11,0,0,5
58.4857215881348,0,35003001,0,0,1,0,1,1,0,1,1,76,0,1,10
70.4264068603516,0,31068349,0,1,0,0,1,0,0,1,1,81,0,1,67
63.3122673034668,1,33027137,0,1,1,0,0,0,1,1,0,38,0,1,35
49.1222877502441,0,35901726,0,0,1,0,0,0,0,1,1,12,0,1,69
32.6996078491211,0,53011597,NA,NA,NA,NA,NA,NA,1,1,0,17,0,1,50
72.1003646850586,0,35904806,0,1,0,1,0,1,0,0,0,30,0,1,24
74.6316757202148,1,33003858,0,0,0,0,0,1,0,0,1,55,1,1,62
54.5724906921387,1,35919986,0,1,1,0,1,1,0,1,0,20,0,1,52
56.4380035400391,0,31338788,0,0,0,0,1,1,0,1,0,71,0,1,62
68.8849182128906,1,35037254,0,0,0,0,0,1,1,1,0,54,1,0,14
87.1665191650391,1,35008758,0,0,1,0,0,0,1,1,0,58,0,1,62
36.9900131225586,1,35011782,0,1,1,0,0,0,1,1,0,12,0,0,31
48.1550445556641,1,35018181,0,0,0,1,0,0,1,1,0,72,0,1,79
55.2918968200684,0,35008825,0,1,1,0,0,0,0,1,0,46,0,1,48
53.3853759765625,1,35919986,0,0,0,0,0,0,1,1,0,42,0,1,39
48.6940307617188,0,35008151,NA,NA,NA,NA,NA,NA,0,0,0,96,0,0,10
57.2905387878418,1,31068608,0,0,1,1,0,0,0,0,0,55,0,1,75
58.6254234313965,0,35014126,0,0,0,0,0,0,1,1,0,49,0,1,31
59.6228675842285,1,35008254,0,1,1,0,0,0,0,1,0,81,0,1,43
32.9630165100098,1,53011996,NA,NA,NA,NA,NA,NA,1,1,0,62,0,1,33
58.6307182312012,0,53007360,0,NA,NA,NA,NA,NA,0,0,0,55,0,0,22
35.7990379333496,0,35001466,0,0,0,1,1,0,1,NA,1,1,0,1,31
62.547966003418,1,33098794,0,1,0,1,1,0,0,1,0,27,0,0,20
39.1563339233398,0,35039676,0,0,0,0,1,1,1,1,1,30,0,1,75
84.0037460327148,1,35038830,0,1,1,0,0,0,1,1,0,67,0,1,71
63.8711624145508,1,35041634,0,NA,0,0,0,0,0,0,0,44,0,0,-1
70.2344284057617,1,53005015,0,1,1,1,0,1,1,1,0,60,1,1,84
49.0690040588379,1,53012097,NA,NA,NA,NA,NA,NA,0,0,0,12,0,1,-3
71.2214508056641,1,35014285,0,1,1,0,1,0,0,1,0,59,0,1,52
65.8049697875977,1,35038519,0,1,1,0,0,0,0,1,0,79,0,1,69
31.9260864257812,1,35039299,0,0,NA,0,0,1,1,1,0,-1,0,1,33
56.1449165344238,0,35903899,0,1,1,0,0,0,1,1,0,55,1,1,65
59.7997550964355,1,33018910,0,1,0,1,0,1,1,1,0,23,0,1,22
43.9157409667969,1,53012097,NA,NA,NA,NA,NA,NA,1,1,0,63,0,0,67
56.5608444213867,1,53005015,0,1,1,0,0,0,0,1,1,58,0,1,58
71.6127700805664,1,35010844,0,1,1,1,0,0,1,1,0,64,0,1,77
71.4970016479492,1,35014072,0,1,1,0,0,0,0,1,0,37,0,1,58
68.4599990844727,1,53003608,0,1,1,0,0,0,0,1,0,66,0,1,60
44.0575103759766,0,17026350,0,1,1,0,0,0,0,1,0,61,0,1,60
64.984733581543,0,35047776,0,0,0,1,0,NA,0,1,0,68,0,1,50
47.2991485595703,0,35012294,0,1,1,1,0,0,0,1,0,20,0,1,41
76.203369140625,0,53005341,0,1,1,0,0,0,0,0,0,23,0,1,48
51.1160621643066,0,33106711,0,1,0,0,1,1,0,0,0,22,0,1,62
56.2425842285156,1,35047200,0,1,1,0,0,0,1,1,1,41,1,1,NA
68.8604125976562,1,35011575,0,0,0,1,0,0,1,1,0,37,0,1,43
67.4617233276367,0,35920630,0,0,1,0,1,0,1,0,0,52,0,1,50
70.0329742431641,0,33018804,0,0,0,0,0,1,1,1,0,61,0,1,52
48.6923294067383,0,35012269,0,0,0,0,1,1,0,0,0,66,0,1,27
27.7080421447754,0,53012542,NA,NA,NA,NA,NA,NA,0,1,0,10,0,0,22
65.8882064819336,1,31068021,0,1,0,0,0,0,1,0,0,42,0,1,48
45.5078735351562,0,33099189,0,0,0,0,0,0,0,0,0,60,0,1,67
40.8783760070801,1,33106630,0,0,0,1,0,1,1,0,0,NA,0,1,NA
30.746696472168,0,23077883,0,0,0,1,0,1,0,1,0,70,0,1,43
41.9230194091797,0,35039901,1,0,0,0,0,0,0,0,0,NA,0,1,NA
50.8125534057617,1,33110220,0,0,0,0,1,1,0,0,0,42,0,1,50
46.7112083435059,1,33062250,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
75.1134796142578,1,35011824,1,0,0,0,1,1,0,1,1,30,0,0,39
65.2319564819336,0,53012542,NA,NA,NA,NA,NA,NA,0,1,0,43,0,1,35
40.3126907348633,0,23264853,1,0,0,1,1,1,0,0,0,37,0,1,NA
66.9999465942383,1,33038473,1,0,0,0,0,1,0,1,0,65,1,1,48
42.3089447021484,0,33106711,1,1,0,1,1,1,0,1,0,21,1,0,46
61.2331390380859,0,35042122,0,0,1,0,0,1,1,1,1,73,0,0,79
60.0519180297852,0,35042122,0,0,0,1,1,0,1,1,0,65,0,0,29
63.8584365844727,0,33008841,0,1,0,0,0,1,0,1,0,NA,0,0,NA
51.8970947265625,1,33016550,1,1,0,0,0,1,0,1,0,60,0,1,48
25.4055061340332,0,53012542,NA,NA,NA,NA,NA,NA,1,1,0,66,0,1,58
36.6486015319824,0,33047332,1,1,0,0,0,1,0,0,0,34,NA,0,52
66.2373199462891,1,17005060,1,1,0,0,1,1,0,1,0,NA,0,1,50
79.8757019042969,0,17012104,1,1,0,0,0,1,0,0,1,47,0,1,37
42.3036804199219,1,35010686,1,0,NA,0,1,0,1,1,0,22,0,1,8
74.9649810791016,1,35045640,1,0,0,0,0,0,1,1,0,46,0,0,41
67.0991668701172,0,33039593,NA,NA,NA,NA,NA,NA,0,1,0,72,1,1,60
84.3547744750977,1,35039123,NA,NA,NA,NA,NA,NA,0,1,0,44,1,1,60
70.6545333862305,1,17019206,1,1,0,1,0,1,1,1,0,22,0,1,-1
53.0225982666016,0,33058180,1,1,0,1,1,1,0,1,0,57,0,1,58
61.4149360656738,0,35269323,1,0,0,0,1,1,0,0,0,38,0,0,50
41.089542388916,0,33092257,1,1,0,1,0,1,1,1,0,33,0,1,41
71.9916763305664,0,35008825,1,0,0,0,0,0,0,0,0,-1,0,1,60
66.2024383544922,1,35010686,1,1,1,0,0,1,0,0,0,NA,0,1,54
62.0433769226074,1,35911331,NA,NA,NA,NA,NA,NA,1,1,1,38,0,1,56
46.6171913146973,1,35267983,1,0,0,0,0,0,1,1,0,34,0,1,54
63.0366592407227,1,35012087,1,0,NA,0,0,1,0,0,0,62,0,0,41
69.2200241088867,1,35908460,1,0,0,0,1,1,1,1,0,67,0,0,50
47.6511764526367,0,35018673,1,0,1,0,0,0,0,1,0,53,0,0,5
55.2409133911133,1,23109149,1,0,0,0,1,1,0,0,1,65,1,1,73
32.9163780212402,0,35923655,1,0,0,1,0,1,0,0,0,68,0,1,65
58.940559387207,0,23100311,1,0,0,0,1,1,0,0,0,67,0,1,65
54.848217010498,1,35043345,1,1,1,0,1,1,0,0,0,NA,0,0,NA
75.1635665893555,0,33031720,NA,NA,NA,NA,NA,NA,1,1,0,81,0,1,88
69.1949157714844,0,53019806,NA,NA,NA,NA,NA,NA,1,1,0,22,0,1,20
62.5919380187988,1,35007195,1,0,1,0,0,1,0,1,0,34,0,0,33
54.5151901245117,0,33015309,1,NA,0,0,0,1,1,1,0,65,0,1,39
35.0857925415039,0,53012542,1,1,1,0,0,0,0,1,0,70,0,1,73
42.1266059875488,1,33086583,1,0,0,0,1,0,0,0,1,63,1,1,52
63.132755279541,0,35019549,1,1,1,0,0,0,0,1,0,32,0,0,16
80.6265106201172,0,53051009,NA,NA,NA,NA,NA,NA,0,1,1,73,0,1,NA
46.2766761779785,1,33017786,1,1,1,0,0,0,0,0,0,45,0,1,46
52.5406646728516,1,33049025,1,1,0,0,0,1,0,1,0,20,0,1,67
73.3990173339844,0,33102503,1,1,0,0,0,1,1,1,0,82,0,0,58
29.1162796020508,0,33058180,1,0,1,1,1,1,0,0,0,30,1,1,60
85.1484069824219,0,23225360,1,0,0,0,1,1,0,0,0,NA,0,1,NA
58.9052696228027,1,23002468,NA,NA,NA,NA,NA,NA,1,1,0,38,0,1,79
37.4279594421387,0,35012221,0,1,1,1,0,1,0,0,0,NA,0,1,60
75.9449768066406,1,35018089,1,0,0,0,0,0,1,1,0,84,0,1,82
69.6438217163086,0,53051009,NA,NA,NA,NA,NA,NA,1,1,0,67,0,1,75
50.532299041748,1,33047278,1,0,0,0,1,1,0,0,0,48,0,0,62
38.315673828125,0,35002860,0,0,1,0,1,1,0,1,0,37,0,1,56
59.6932029724121,1,35000673,1,1,0,0,0,0,0,0,0,53,0,1,50
62.796272277832,0,35904806,0,0,1,0,0,0,1,1,0,28,0,1,24
54.2208595275879,1,17052050,0,0,0,1,0,1,1,1,0,38,0,1,NA
44.7466506958008,1,35012014,0,0,1,1,1,0,1,1,0,75,0,1,NA
28.909688949585,0,53012542,1,0,0,0,1,1,0,1,0,55,0,1,24
37.0687217712402,0,33057737,1,1,1,0,0,0,0,1,0,23,0,1,29
68.9341812133789,0,35914460,0,0,0,0,0,1,1,1,0,26,0,1,29
41.2500953674316,0,53005171,0,0,1,0,1,0,1,1,0,31,1,1,52
60.1597290039062,1,53008790,1,0,1,0,0,0,0,1,1,66,0,1,46
61.0602989196777,0,35019604,1,0,0,0,0,0,0,1,0,51,0,1,20
41.1526031494141,0,17046270,1,1,1,1,0,0,0,0,0,37,0,1,NA
86.3015365600586,0,23080841,0,0,0,1,0,0,1,1,1,84,1,1,94
41.6806831359863,1,33044953,NA,NA,NA,NA,NA,NA,0,1,0,NA,1,1,NA
31.9094009399414,0,53012542,0,0,0,0,0,1,0,1,0,39,0,1,71
53.5162200927734,1,35046772,1,0,1,0,1,1,0,0,0,46,0,1,50
41.225269317627,0,35046097,1,1,0,1,0,0,0,1,0,57,0,0,29
40.1130638122559,1,33025100,0,1,0,1,0,1,0,0,NA,32,0,1,56
62.0260772705078,0,35019409,1,1,1,0,0,0,0,1,1,64,0,1,54
53.534797668457,0,17005264,0,0,0,0,0,1,1,1,0,30,0,1,41
46.0050430297852,1,23078758,0,0,1,1,0,1,1,1,0,NA,0,1,NA
48.4656066894531,0,23012676,NA,NA,NA,NA,NA,NA,1,1,1,26,1,1,79
66.3321533203125,0,35923059,0,0,0,0,0,1,1,1,1,34,0,1,52
31.1360244750977,0,33060738,0,1,0,1,0,0,1,0,0,25,0,1,35
63.2325630187988,0,23265795,0,1,0,0,1,1,0,0,0,69,0,1,60
51.0595855712891,0,17005264,0,0,1,0,1,1,0,1,0,NA,0,1,52
26.1694412231445,0,33090300,0,0,0,1,0,1,1,1,0,55,0,0,56
69.8464202880859,0,35036936,1,0,0,0,0,0,0,0,1,41,0,1,50
67.1051330566406,1,35011575,0,0,1,1,0,1,1,1,0,57,0,0,12
57.7859344482422,0,33012393,0,0,0,1,1,1,1,1,0,87,0,1,24
77.7848281860352,0,17018390,1,0,0,0,0,1,1,1,0,62,0,1,60
79.1666488647461,1,23142804,1,0,0,0,1,1,1,1,0,56,0,1,37
71.169548034668,0,31069949,1,1,1,0,0,0,0,1,0,34,0,1,27
64.2275848388672,1,53006046,1,0,1,0,0,1,0,1,0,63,1,1,94
38.5512809753418,1,33016550,0,1,0,0,0,1,0,0,0,54,0,0,12
62.363410949707,1,17005060,1,0,0,0,0,1,0,0,0,NA,0,1,NA
63.421558380127,0,23002590,1,0,0,0,1,1,0,0,0,82,0,1,54
52.4166831970215,0,35906591,1,0,0,0,0,1,0,NA,0,30,0,1,71
45.7740249633789,0,23083921,1,0,0,0,1,1,0,0,0,17,0,0,8
57.1276588439941,0,23185287,1,1,1,0,0,0,1,1,0,22,0,1,62
77.1453323364258,0,23265795,1,1,0,0,1,1,0,0,0,32,0,1,77
62.9203414916992,1,35919299,1,0,0,0,0,0,0,1,0,69,0,1,69
65.1583023071289,1,35267983,1,1,0,0,0,1,1,1,0,72,1,1,92
57.4490089416504,1,35008175,1,0,NA,0,1,0,1,1,0,37,0,1,35
43.1455879211426,0,17050715,0,1,1,0,0,0,1,0,0,62,0,1,77
54.5889854431152,0,35918623,1,0,0,0,0,0,0,0,0,48,0,0,35
43.0827484130859,0,35002860,1,0,0,0,1,1,1,1,1,74,0,1,69
36.4880485534668,0,33049688,1,0,0,NA,0,1,1,1,0,NA,0,1,NA
40.2535591125488,0,31069906,1,0,0,0,0,1,0,1,NA,40,NA,1,33
30.136100769043,0,35901748,1,1,1,0,0,0,0,0,0,65,1,1,58
60.7624664306641,1,35001016,1,0,0,0,0,0,0,0,0,64,0,1,84
34.5630989074707,0,17050715,1,1,0,1,NA,1,0,0,0,22,0,0,48
34.5068244934082,1,33040150,NA,NA,NA,NA,NA,NA,1,1,0,65,0,1,48
66.6034622192383,0,35920642,1,0,1,0,1,0,0,0,0,38,0,0,18
79.0754318237305,0,53006054,1,0,0,0,1,1,1,1,1,38,0,1,37
61.7123603820801,0,35923783,0,1,1,1,0,0,NA,1,0,60,0,1,39
54.6475486755371,1,35046772,0,0,0,0,1,1,0,0,0,NA,0,1,NA
60.9123306274414,0,35036031,1,0,0,0,0,0,0,0,0,37,0,0,22
83.7840805053711,1,23047860,0,1,1,NA,0,NA,0,0,0,67,0,1,46
53.5154571533203,0,23142332,1,0,0,0,0,1,0,0,0,51,0,0,NA
53.9497680664062,0,33031720,NA,NA,NA,NA,NA,NA,0,1,0,60,0,1,54
70.3311004638672,1,17034027,0,0,1,1,0,1,0,0,0,44,0,1,33
32.2711791992188,0,35901404,1,0,0,0,0,1,0,1,0,NA,0,0,NA
31.1476211547852,1,33051879,0,1,1,1,1,0,0,0,0,80,0,1,39
56.5232620239258,1,33018910,1,0,0,0,0,1,0,1,0,42,0,0,20
67.9168930053711,0,33048517,0,0,1,0,0,0,1,1,0,36,0,0,37
58.0156326293945,1,23100583,1,0,0,0,0,1,0,0,0,57,0,1,58
68.811897277832,1,23025190,1,0,0,1,1,1,1,1,1,67,0,1,NA
73.5179290771484,0,33106681,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
50.8131713867188,0,23024658,1,0,NA,0,0,1,1,1,0,57,0,1,46
61.8556251525879,0,17018390,1,1,1,0,0,1,0,1,0,40,0,1,52
73.7471008300781,0,33033170,1,1,1,1,1,1,0,1,0,57,0,1,54
74.1083526611328,1,53008790,1,0,0,0,1,1,0,0,0,50,0,1,58
54.8578338623047,0,33046522,1,1,1,1,1,0,0,0,0,73,0,0,73
26.3784084320068,1,33097038,1,0,0,1,0,0,1,1,0,70,1,1,73
53.2697334289551,0,23169125,1,0,0,0,1,1,0,0,0,NA,0,1,54
53.3154487609863,1,53006046,1,0,0,1,0,1,1,1,0,73,0,1,79
54.874210357666,0,35049499,1,0,0,0,0,0,0,1,0,37,0,0,43
64.8187408447266,1,23186488,1,0,0,1,1,1,0,1,0,34,0,1,46
71.7941589355469,1,33017786,1,0,0,0,0,0,0,0,0,56,0,NA,60
43.9597434997559,1,33022003,1,0,0,1,0,1,1,1,1,22,0,1,62
79.8385467529297,0,33079374,1,0,0,0,0,1,0,1,0,50,0,0,35
50.620433807373,0,33038180,1,0,0,0,1,0,0,1,0,49,0,1,69
72.2670364379883,0,35006567,1,1,0,0,0,1,0,0,0,47,0,1,33
38.1375579833984,0,33098786,1,1,1,0,0,0,0,0,0,37,0,0,12
50.7809562683105,0,17018390,1,0,1,0,1,0,0,1,0,21,0,1,46
47.436710357666,1,33106630,0,0,1,0,0,0,0,0,0,46,0,0,58
60.5970458984375,0,35127012,0,0,1,0,0,0,1,1,0,61,0,1,56
66.1856307983398,1,17025206,0,1,0,1,0,0,0,1,0,84,0,1,35
51.0546875,1,33010889,0,0,0,1,1,1,1,0,0,65,0,1,NA
63.7194366455078,1,23071354,0,1,1,0,1,1,1,1,0,NA,0,1,NA
78.9756011962891,1,33047324,0,0,0,0,0,1,0,1,0,36,0,1,43
69.1513137817383,1,35901271,NA,NA,NA,NA,NA,NA,1,1,0,59,0,1,37
71.2752304077148,0,17018390,NA,NA,NA,NA,NA,NA,0,0,0,63,0,1,48
68.4758529663086,0,23080841,1,1,1,0,0,0,NA,NA,1,57,0,0,27
54.2809600830078,1,33072310,1,0,0,1,0,1,0,0,1,29,0,1,60
48.2622108459473,1,31330566,1,0,0,1,0,1,0,1,0,39,0,1,69
50.2089958190918,0,33106681,1,0,0,0,1,1,0,0,0,53,0,1,31
72.3857955932617,1,35000673,1,1,0,0,0,0,0,1,0,65,0,1,27
66.0558853149414,1,33040150,1,0,0,0,1,0,0,1,0,59,0,0,52
73.4767913818359,0,35019872,1,1,0,0,1,0,1,1,1,47,0,1,48
81.4734497070312,1,35007161,1,1,1,0,0,0,0,0,0,61,0,0,3
61.6572151184082,1,23069171,1,0,0,0,0,1,0,1,0,34,0,1,69
67.35009765625,1,53012720,1,0,0,0,1,1,1,1,0,67,0,1,58
54.9699554443359,0,35018697,NA,NA,NA,NA,NA,NA,0,1,0,52,0,1,29
