"outcome","treatment","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1,0,-0.87,-0.8,0.43,-0.02,-0.19,1,1,1,1
1,0,-0.48,-1.19,-0.26,-0.22,-0.05,0,0,0,0
1,1,1.55,-0.79,-0.59,0.66,-1.01,0,0,1,1
1,1,-0.55,0.53,-0.6,-2.1,0.39,1,1,1,0
1,1,0.19,0.59,-0.41,1.14,-0.38,0,0,1,0
1,0,0.39,0.11,-0.66,-0.5,0.87,0,1,1,0
0,0,-1.73,0.97,-1.52,0.46,0.36,0,0,0,1
1,1,2.14,-1.48,0.09,2.79,2.38,1,1,0,0
1,1,1.68,0.36,-1.18,-0.92,0.36,0,0,1,1
1,0,-0.45,-0.34,0.2,1.32,-1.4,1,0,1,0
1,1,-0.37,-0.5,-0.62,-0.03,-1.35,1,1,1,1
1,1,1.53,2.17,-0.45,-0.71,1.86,0,0,1,0
1,1,0.35,0.67,0.32,-2.55,1.1,1,0,0,1
1,0,-0.64,-0.45,1.78,-0.56,0.43,0,1,1,0
1,0,0.37,-1.7,0.28,-2.46,-0.22,0,0,0,1
1,0,0.42,0.09,-1.38,1.11,0.1,0,0,0,0
0,1,-0.18,0.93,-0.53,2.39,-2.05,1,0,0,1
1,1,0.88,-0.12,0.63,-0.71,-0.39,1,0,0,1
1,0,1.68,-2.35,0.83,1.68,-0.05,0,0,1,1
1,0,-1.07,-1.02,0.88,-0.36,0.83,0,0,1,1
1,1,0.73,1.82,-0.84,0.06,-1.07,0,0,1,1
1,0,-1.29,-1.1,0.04,-1.97,-0.16,1,0,0,0
1,1,0.77,0.64,-1.39,-1.49,-0.32,0,0,1,1
0,0,-2.08,-0.99,-0.01,-0.54,-0.77,0,0,1,1
0,0,-0.87,0.19,0.84,-0.16,-0.68,1,0,1,1
1,0,-0.25,-1.19,-1.14,0.47,1.72,0,0,1,1
1,1,-0.05,-0.07,0.23,0.3,0.81,0,0,1,1
1,1,0.94,1.99,0.17,0.49,-1.68,1,0,0,0
1,0,-0.07,-0.87,0.78,-1.31,-0.69,0,0,1,1
1,1,0.52,0.59,0.59,0.27,0.45,1,1,0,0
0,0,-0.41,-1.69,0.57,-1.84,-0.51,1,1,0,1
1,0,-0.47,-1.74,-0.54,-0.04,-1.28,0,1,0,0
1,1,0.42,-1.14,1.57,0.54,0.5,0,1,1,0
1,0,0.23,-2.36,-0.16,0.98,0.61,0,0,1,1
0,0,2.28,-0.53,1.54,1.29,2.34,0,0,1,1
1,1,0.34,1.73,1.02,-0.48,-0.64,1,1,0,0
1,0,1.68,-2.03,-0.06,0.8,-0.63,1,0,1,1
1,1,1.43,0.22,-1.8,-0.81,0.95,0,1,0,0
1,1,-0.83,1.27,0.91,-0.12,-0.89,1,1,0,1
1,1,-0.52,3.09,-1.42,1.14,-1.39,1,0,0,1
0,1,0.05,1.2,-0.8,-1.02,-1.39,0,0,0,1
1,0,-0.07,-0.69,-0.02,0.26,-0.4,1,1,1,0
0,0,0.62,-1.14,-0.39,1.45,0.76,1,0,0,0
1,1,1.11,0.39,-0.61,1.96,0.26,1,1,0,0
1,0,-0.76,2.01,0.94,1.53,-0.5,1,0,0,1
1,0,1.98,-0.24,-1.01,-0.58,-0.81,1,1,1,0
1,0,0.08,-0.71,1.04,0.01,-1.73,0,0,1,1
1,0,-0.55,0.37,-0.71,-1.16,-0.3,0,0,0,1
1,1,-0.69,-0.87,-0.43,0.13,1.45,0,0,1,1
1,1,1.05,0.13,-0.22,-0.26,2.16,1,1,0,0
0,0,0.34,1.7,0,1.23,-0.59,0,1,1,1
1,1,0.01,0.46,-0.16,-0.13,0.15,1,0,1,1
1,1,2.25,1.3,0.01,0.91,1.84,1,0,0,1
1,0,-0.32,-1.25,0.2,0.88,0.83,0,1,0,1
1,1,0.91,0,-0.99,-0.99,-1.13,1,1,0,0
1,0,-2.04,0.59,-0.35,0.04,1.81,0,1,0,0
1,1,0.98,1.15,-0.79,1.5,-1.71,0,0,1,0
1,1,-0.32,-0.01,0.82,0.96,1.7,0,1,1,1
0,0,-1.18,-0.81,-0.77,-0.85,-0.23,0,1,1,1
1,1,-0.88,1.58,-0.55,0.93,-0.09,1,1,1,1
1,1,2.22,0.2,-0.95,-0.82,1.39,1,0,1,0
1,1,0.04,1.09,-0.81,-0.97,-1.14,1,1,1,0
1,1,-1.89,1.77,0.3,-0.06,-0.63,0,0,1,1
1,1,1.32,-0.96,-0.44,-2.1,-0.16,1,1,0,0
1,0,-0.91,1.47,0.67,-0.3,1.52,1,1,0,0
1,0,-1.76,-0.28,0.58,-0.46,-0.51,0,0,0,1
0,1,1.01,-1.07,0.09,-0.25,-2.23,0,0,1,0
0,1,0.12,-0.45,-0.85,1.38,0.85,1,0,0,0
0,1,-0.73,1.12,-0.98,1.23,0.03,0,0,0,0
1,0,1.6,-2.79,1.83,-1.36,-1.92,0,0,1,1
1,0,0.1,-0.56,-1.02,1.65,-0.62,1,0,0,1
1,1,0.06,0.33,2.33,0.16,0.62,1,1,1,0
0,1,0.53,-1.11,1.61,0.29,-1.11,1,0,1,1
1,0,-1.89,0.3,-0.35,-0.15,0.27,1,0,1,0
1,0,-0.42,-2.57,-1.18,1.87,0.69,0,0,0,1
1,0,-0.45,-1.3,0.17,-1.7,-0.16,1,1,1,1
1,1,0.98,-0.62,-0.92,-0.44,-0.55,1,0,0,0
0,1,-0.63,-0.8,0.39,0.26,1.18,1,0,1,0
1,0,-0.32,-0.66,1.53,0.13,-0.51,0,0,0,0
1,0,-0.11,0.59,-0.94,1.66,-0.01,1,0,0,1
1,0,-1.41,-0.37,0.99,0.58,-0.91,1,1,0,1
1,1,1.09,-0.2,0.87,0.26,0.31,1,0,0,1
1,1,0.35,0.54,1.6,0.32,1.44,1,0,1,0
0,0,-0.23,-0.34,1.2,2.16,-0.1,0,0,1,0
0,1,0.21,0.63,0.01,-0.89,-0.21,1,0,1,1
1,0,-0.43,-0.75,-1.7,-0.83,1.14,1,0,0,0
1,0,0.86,-0.29,0.18,0.43,-0.54,0,1,0,1
1,1,0.11,-0.17,0.65,0.95,0.02,1,0,1,0
1,0,2.14,0.45,-0.91,-0.02,-3.17,1,1,0,0
1,1,0.16,0.83,-0.73,0.76,-0.11,0,0,0,0
1,0,0.3,1.97,0.21,0.35,-0.37,0,0,1,0
1,1,0.45,0.06,-1.88,0.36,1.24,1,0,0,0
1,1,0.15,1.02,-0.02,-0.33,1.41,1,0,1,1
1,0,0.48,0.44,-2.46,-1.49,-0.15,0,1,0,0
1,1,1.5,0.02,2.09,1.6,0.55,1,0,1,0
0,1,-0.51,1.42,0.66,0.1,0.69,1,0,1,0
0,0,-0.34,0.75,1.62,0.2,0.97,1,0,1,0
1,1,1.02,0.57,-0.64,0.87,-0.65,1,1,1,0
1,1,1.94,-0.18,0.21,-0.23,1.07,1,0,0,0
1,0,0.95,-3.16,-0.12,1.04,0.08,0,1,0,1
1,1,0.67,-0.19,0.59,-1.64,0.02,0,0,1,1
1,1,1.71,1.07,0.62,0.25,-0.57,0,0,1,0
1,1,0.1,-0.46,-1.23,0.7,-1.37,1,1,1,0
0,0,-1.67,-0.1,0.01,0.96,0.96,0,1,0,0
0,0,-1.21,0.37,-0.1,1.67,-2,1,0,1,1
1,0,0.16,0.94,-0.29,-1.3,1.16,1,1,1,0
1,0,0.36,-0.43,-0.38,-0.91,0.02,1,0,1,0
1,1,-0.07,0.87,-0.39,0.55,-1.06,1,0,1,0
1,1,2.11,1.4,-0.45,-1.48,-0.62,1,1,0,1
1,1,0.65,0.97,1.11,0.21,0.14,1,1,1,1
1,1,0.74,0.69,0.32,0.37,-0.69,1,0,1,0
0,0,-0.81,-0.19,0.72,0.37,0.02,0,0,1,1
1,1,1.49,-0.67,-0.87,-0.01,-1.35,0,0,1,0
1,0,0.31,-2.32,-0.03,0.08,-1.4,1,0,1,0
1,1,0.38,1.46,0.94,1.34,0.9,0,1,0,0
1,1,-0.34,0.67,1.05,-0.12,-2.2,1,1,0,1
0,0,1.32,-1.37,-1.41,-0.42,0.93,0,1,0,1
1,0,0.11,-0.62,0.38,0.27,0.09,1,1,0,1
0,0,-1.34,-0.56,1.02,-0.71,-0.3,0,0,1,0
1,1,2.26,0.42,-1.12,-0.18,0.2,0,1,0,0
0,0,1.46,-0.07,0.07,0.05,-0.32,0,0,0,1
1,0,0.01,-2.73,-1.78,-0.99,-0.7,0,1,1,1
1,0,-0.69,-0.86,-0.84,-1.44,0.03,0,0,0,1
0,1,0.46,0.15,-1,0.66,1.24,1,0,0,0
1,0,-1.54,0.17,0.59,-0.5,0.91,1,0,0,1
1,0,-0.09,-0.21,-0.08,0.07,-1.13,0,1,1,0
1,1,-0.22,-0.04,-1.01,1.62,-0.41,1,0,1,0
0,0,1.47,-2.37,0.53,-0.75,0.56,1,0,1,0
0,1,-1.42,0.69,1.15,-1.15,1.33,1,1,1,1
1,0,-2.36,1.04,0.49,0.92,-1.16,1,1,1,0
0,0,0.07,-0.92,0.37,0.61,0.01,0,1,0,1
1,1,0.48,-0.8,1.26,1.26,-3.78,0,1,1,1
1,1,0.69,-0.32,0.07,0.31,0.77,0,1,1,1
0,0,-0.93,0.75,-0.75,1.12,-1.71,1,1,1,0
1,1,1.43,-0.55,0.53,0.5,0.06,1,1,1,0
0,0,-0.59,-0.78,-0.21,0.34,0.52,1,1,0,1
1,1,-0.55,1.39,-1.12,0.88,-1.05,1,0,0,1
1,0,1.56,-0.41,-1,-0.21,0.83,1,0,1,0
1,1,-0.01,0.68,-0.37,-0.04,0.96,0,1,1,1
1,1,-0.66,0.57,0.04,-0.51,0.14,0,1,1,1
1,1,0.97,0.24,1.15,-1.61,-0.19,1,1,1,0
0,0,-0.07,-0.65,-1.63,1.54,1.67,0,1,0,1
1,0,0.42,-0.58,0.15,-0.06,1.11,0,1,1,1
1,1,-0.92,0.13,-0.11,0,-0.14,1,1,0,1
1,1,0.34,1.52,-2.13,0.45,0.05,1,1,1,1
1,0,-1.55,0.47,0.54,-0.04,-0.32,1,1,1,0
1,1,1.12,-0.12,-0.01,1.59,-0.35,0,1,0,1
1,1,-0.11,0.7,-2.13,-1.81,0.5,0,0,0,1
0,0,0.73,-1.28,0.67,0.9,0.31,1,1,1,1
1,1,-0.22,0.43,-0.14,0.63,-0.21,1,0,0,1
1,0,0.03,-0.92,-0.73,2.15,0.3,1,0,0,1
1,1,1.47,0.27,0.69,-1.21,-0.35,1,0,0,0
0,0,-1.14,1.36,0.46,0.87,-0.25,0,1,0,1
1,0,-1.01,0.31,-0.61,-0.58,-0.62,0,0,0,1
1,1,-0.93,1.19,0.27,0.49,-0.45,0,1,1,0
0,0,0.73,-1.31,-0.87,1.14,-2.12,1,1,1,1
1,0,-0.11,-1.45,1.21,-0.2,0.16,0,1,1,1
1,0,0.26,0.15,-1.41,-0.55,0.06,0,0,0,0
1,0,1.11,-0.6,0.08,0.56,0.4,1,0,0,0
0,0,-0.11,-1.94,2.72,0.51,-1.12,1,0,0,1
0,0,-1.63,0.75,0.56,-1.74,0.31,1,1,1,1
1,1,1.06,-1.16,0.53,0.24,0.16,0,1,1,1
0,0,-0.53,-0.52,-2.07,-2.97,-0.25,1,1,0,1
1,0,1.67,-1.73,-0.78,-0.38,-0.6,1,1,0,0
1,0,-0.91,-0.32,-1.24,0.28,0.66,1,0,1,0
1,1,1.41,-0.56,-0.52,-1.11,-1.34,0,1,1,1
0,0,1.33,-0.69,1.58,0.29,-1,0,1,1,0
1,1,0.32,0.22,0.23,-0.05,-0.8,1,1,1,0
1,0,1.33,0.84,0.4,-0.6,0.8,0,1,0,1
1,0,-0.86,0.71,-0.31,-1.29,0.27,0,0,1,1
0,0,-0.7,-1.41,-1.4,-0.32,0.79,1,1,1,0
0,0,-2.49,-0.47,-0.2,0.84,0.3,0,0,0,1
1,0,0.17,-0.18,-2.11,-0.58,-1.4,0,1,1,1
0,1,-0.21,-0.37,-0.18,0.91,1.02,1,0,1,1
1,1,0.98,0.03,-1.02,0.2,-1.27,1,1,1,1
1,1,0.21,-1.39,0.43,-1.37,0.73,1,0,0,1
1,1,0.61,-0.03,0.73,-0.53,1.25,1,0,1,0
1,0,-2.11,-0.82,0.46,0.49,0.23,1,1,0,0
1,1,0.19,0.44,0.59,-0.89,-0.17,0,1,0,0
1,0,-0.21,0.65,0.76,-0.08,-0.3,1,1,0,1
1,1,0.93,2.32,-0.05,0.17,0.16,1,0,0,1
0,0,-1.05,-0.27,0.77,1.69,-1.13,0,0,1,1
0,0,0.92,-1,0.41,0.83,1.61,1,0,1,0
1,0,0.54,-0.84,-0.37,1.01,0.2,1,1,1,0
1,1,-1.83,0.07,0.1,1.11,-1.91,0,1,0,1
0,0,-1.31,-1.2,-0.64,-0.01,-2.02,0,0,1,1
1,0,0.11,0,1.98,1.54,-0.23,0,0,0,0
1,1,-0.66,-0.2,1.02,1,-0.53,1,1,1,0
0,1,0.17,0.96,0.31,-1.06,0.6,0,0,0,0
1,1,-0.43,0.25,-0.34,0.18,-0.34,0,1,0,0
1,0,0.09,-0.99,-0.58,-0.06,-0.36,1,0,1,1
1,1,1.14,-0.98,-0.78,-0.99,0.95,1,0,1,0
1,1,1.27,1.26,-1.25,-0.37,-0.29,0,1,0,1
1,1,0.96,1.57,-1.36,0.53,0.25,0,1,0,1
1,0,-1.01,0.22,-0.62,0.12,-0.49,0,1,0,0
1,1,-1.86,-0.05,-0.51,0.5,-0.18,0,1,0,0
1,0,-0.66,-1,0.47,-0.47,-0.96,1,1,0,1
1,1,0.76,0.54,-0.83,-1.4,0.7,1,0,1,0
1,1,0.88,1.68,-0.18,-1.12,0.21,1,1,1,1
1,1,1.03,1.06,0.22,-1.72,0.01,1,1,0,0
1,0,1.31,0.81,-0.39,-0.07,0.65,1,1,0,1
1,0,-1.53,0.27,0.48,-0.43,-0.35,1,0,1,0
1,0,0.29,-1.21,-0.42,1.72,-0.95,1,0,1,1
0,1,-0.9,2.37,0.32,1.19,-0.59,0,1,1,0
1,1,1.27,-0.4,0.28,0.59,0.81,0,1,1,0
1,1,1.22,0.61,0.69,1.75,-1.25,0,0,1,0
1,1,0.3,-1.3,-0.71,-0.44,-1.94,1,1,1,1
1,0,-0.58,0.05,-0.4,-0.25,-1.53,0,1,0,0
1,0,-0.94,0.32,-1.9,-0.74,-0.19,1,1,1,0
1,0,-1.15,-0.58,-1.54,0.29,-0.43,1,0,0,0
1,1,0.01,0.69,0.2,0.02,1.15,0,0,0,0
0,0,-1.24,-0.12,-0.73,0.9,1.13,1,0,0,1
0,0,-1.44,-0.81,-1.68,1.09,0.23,1,0,1,0
1,1,0.38,0.33,-0.07,-0.13,0.46,0,0,1,0
1,0,0.31,0.29,0.94,-0.57,-1.81,0,0,1,0
1,0,-0.38,-1.16,0.64,-0.59,0.51,1,1,1,0
0,0,-0.22,1.1,-2.21,1.54,-0.42,1,0,1,0
1,1,0.31,-0.17,0.17,0.01,0.74,1,1,1,1
1,0,0.74,1.11,0.11,-0.09,-0.2,0,0,0,0
1,1,0.39,0.17,-0.58,-0.64,1.18,0,1,0,1
1,1,0.09,1.51,-0.29,0.77,-0.01,1,1,1,1
1,1,1.01,0.67,0.52,2.01,1.55,1,1,1,1
0,1,0.03,0.36,0.05,-1.18,0.77,0,1,0,1
0,1,-0.69,0.59,-0.44,1.39,0.06,1,0,0,0
0,0,-2.27,1.18,-1.04,0.18,0.94,1,0,1,0
1,1,0.88,1.74,-0.82,-1.65,-0.67,1,1,1,1
1,0,-0.37,0.27,0.69,-0.65,-0.95,0,1,1,0
1,0,-1.88,-0.29,-0.54,-0.61,-0.03,0,0,1,1
1,1,0.47,-0.04,1.31,0.51,-0.98,0,0,1,1
1,0,0.42,-0.2,-0.31,0.8,0.95,0,1,1,0
1,1,0.6,1.65,0.6,1.48,-0.14,1,0,0,1
1,1,1.03,1.26,-0.04,1.13,-0.63,0,0,1,1
1,1,0.04,0.42,0.43,-1.15,-0.64,1,1,1,0
1,1,0.44,1.4,1.01,-0.27,0.78,1,1,0,0
1,0,-0.98,0.33,-0.67,-0.69,-2.98,0,0,0,1
1,1,-0.4,-0.47,0,-1.07,0.19,0,1,1,1
1,1,0.45,1.03,-0.02,0.73,-1.62,1,0,1,0
1,1,2.04,-1.42,-0.8,-0.13,-0.33,0,1,0,0
1,1,-0.01,0.08,0.17,0.47,1.01,1,0,0,1
1,1,0.02,1.74,0.45,0.99,0.3,1,0,0,0
1,1,-1.12,-1.49,2.43,1.03,-1.13,1,0,0,0
0,0,-1.28,-1.57,-0.41,0.16,0.42,0,0,0,0
1,0,-0.98,-1.06,-0.19,-2.26,-0.16,0,1,1,0
1,1,1.64,1.31,2.06,-0.72,-1.21,0,0,0,0
0,0,-0.14,-0.06,-1.34,-0.25,-0.06,0,0,1,1
1,1,1.04,0.14,-0.52,1.03,1.24,1,1,1,1
1,1,-0.54,0.04,0.77,0.88,1.12,0,1,1,1
0,0,-0.56,-0.57,-0.72,0.46,1.99,1,0,0,0
1,1,0.17,0.7,0.27,-1.08,0.07,1,0,0,1
0,0,-0.77,0.22,-0.79,-2.46,-0.51,0,0,1,1
1,1,-0.28,1.74,0.13,-0.83,1.51,0,1,0,1
1,1,-0.12,-0.79,0.26,-1.06,-1.21,0,0,0,1
1,0,-0.29,1.25,0.01,1.38,0.12,1,1,1,1
1,0,0.16,-0.71,0.24,0.42,-0.97,0,0,1,0
1,1,1.21,-1.02,-0.61,0.89,-0.83,1,0,0,0
1,1,0.74,1.5,0.79,0.41,-0.86,0,1,1,1
1,0,-0.42,-1,0.6,-0.07,0.59,1,1,0,1
1,0,-0.97,-0.76,0.56,-1.68,0.11,0,1,0,1
0,0,-1.68,0.49,1.89,0.61,-1.11,0,1,1,0
1,1,1.27,-0.62,0.11,-0.63,-0.25,1,0,0,0
1,0,-2.3,0.37,1.57,0.26,-1.47,0,1,0,1
1,1,0.2,-0.3,-0.05,-1.37,2.19,0,0,1,1
0,0,-2.11,-0.45,-0.85,2.23,1.25,0,1,0,1
1,1,-0.54,0.46,-0.68,-0.05,0.88,1,0,1,1
1,1,0.85,1.54,0.76,-1.45,-1.23,0,1,0,1
1,0,-0.17,-0.6,1.39,-0.26,-0.4,0,0,0,1
1,0,-2.31,-0.5,-0.6,3.28,-0.38,1,1,0,0
0,0,0.75,-0.95,-0.24,0.01,0.37,0,1,0,0
1,0,-1.03,-1.41,0.39,0.76,-0.46,1,0,0,0
1,1,0.85,0.05,0.56,1.01,-0.18,1,0,1,1
1,0,-0.87,0.08,-0.61,2.21,0.25,1,1,1,0
1,1,-0.41,0.77,-1.22,-0.63,0.64,1,0,1,1
1,0,-0.57,0.08,1.17,0.3,-1.89,1,0,1,0
1,0,-0.35,-1.85,0.04,-0.18,-0.3,1,0,0,0
1,0,-0.96,-1.2,1.22,-0.38,0.11,1,0,0,0
1,1,0.62,0.88,1.61,0.65,0.36,1,1,0,1
1,0,-0.13,-0.71,-0.72,0.1,-0.53,0,1,0,0
0,0,0.5,-1.29,0.16,0.78,0.08,1,0,1,1
1,1,0.32,-0.26,-0.01,1.12,0.16,0,1,0,1
0,0,-0.18,-1.35,0.58,0.54,-0.32,0,0,1,0
0,1,-1.4,0.48,1.19,-0.26,-1.19,0,0,0,0
1,0,0.33,-0.69,-0.41,0.19,1.11,1,0,1,0
0,0,-0.89,-1.45,-0.82,1.2,-0.4,0,0,1,0
1,1,0.66,1.56,0.66,-0.85,0.41,0,0,1,1
1,0,-0.13,0.35,-0.56,-0.83,-1.12,0,0,0,0
1,1,0.24,0.96,0.87,0.13,0.64,0,0,1,0
1,1,1.39,-1.5,0.96,-0.14,-0.83,0,1,0,1
1,1,0.26,-1.01,-0.82,-1.91,-0.26,1,0,0,1
1,0,0.7,-0.09,0.39,-1.91,-0.22,1,0,0,0
1,1,-0.14,2.81,0.09,0.76,0.04,0,0,1,0
1,1,-0.72,1.06,0.48,0.32,-0.36,1,1,0,1
1,1,2.2,-1.07,0.1,-0.53,0.86,0,1,1,0
1,1,1.94,2.1,0.94,2.6,-1.59,1,0,0,1
1,0,-0.65,-0.99,0.56,0.91,-0.14,0,1,1,1
1,1,-0.23,0.45,-0.02,0.31,0.39,1,1,0,1
1,0,-0.97,-0.52,0.54,0.51,-0.07,1,1,1,1
0,0,0.5,-0.19,0.47,1.54,-0.4,0,1,1,1
0,0,-0.48,0.06,-1.5,-2.02,1.01,1,1,0,1
1,1,0.29,-0.42,0.06,0.33,-0.03,0,0,0,0
1,0,-0.11,0.98,-0.73,-0.22,-0.92,0,1,0,0
0,0,-1.69,0.09,-0.33,0.38,-0.51,0,1,1,1
1,1,1.32,-0.48,0.22,-0.24,-0.19,1,0,1,0
0,0,-0.76,-2.46,1.36,1.8,0.69,0,1,0,0
0,1,0.12,0.66,1.21,0.42,-1.87,1,0,0,0
1,0,-2.11,0.58,-0.47,0.71,1.14,1,0,1,0
1,0,-0.13,-0.93,1.76,0.06,0.02,0,0,1,1
1,1,0.42,-0.93,0.84,1.65,-0.32,1,1,0,1
1,1,1.15,0.52,-0.1,-0.23,0.14,0,1,0,0
0,0,-0.93,-0.58,0.14,-0.88,0.75,1,0,1,0
1,0,-0.64,-0.3,1.11,-2.44,-0.2,1,1,0,0
0,0,0.36,-1.05,0.14,-0.27,-1.12,0,0,1,0
1,0,0.94,0.45,1.74,-0.91,0.35,0,1,1,1
0,0,-0.32,0.36,-0.81,2.36,-0.08,1,0,1,0
1,0,-0.49,0.61,-2.59,0.49,-0.68,1,0,0,1
1,0,-1.32,-0.72,1.58,0.12,-0.91,1,0,1,0
1,1,1.51,2.17,-2.13,-1.12,-0.57,1,1,0,0
1,1,1.03,1.13,-1.83,0.03,-0.8,0,0,1,1
1,0,0.73,-1.59,-0.2,-0.63,-0.89,1,0,1,0
1,1,1.21,1,0.77,0.89,0.97,0,0,1,1
1,1,0.39,0.58,-0.93,0.47,1.95,1,0,0,1
1,1,0.37,0.84,0.37,0.18,-0.4,1,0,1,0
1,1,0.92,-0.97,-0.18,-0.75,-0.64,0,1,0,0
1,1,1.08,-1.98,-1.22,0.31,-0.41,0,0,0,1
1,0,-0.81,0.33,-0.31,-1.34,0.23,0,1,0,0
1,0,-2.26,-0.73,-0.36,0.48,0.51,0,1,1,0
1,0,-1.23,-0.14,-1.53,-0.85,-0.05,0,0,0,0
1,0,-0.93,-0.35,1.68,-0.45,0.05,0,0,1,0
1,1,-1.17,0.91,0.53,0.58,1.24,0,0,1,1
1,1,0.69,1.33,1.25,-0.77,0.45,0,1,1,0
1,0,0.38,-0.62,-0.2,0.9,0.13,1,0,1,0
1,0,-0.07,-1.53,-1.13,0.02,0.02,1,0,1,0
1,1,0.47,0.04,0,2.61,-1.49,0,1,1,0
1,1,-0.2,-1.48,-0.46,0.09,2.05,1,0,0,1
0,0,-1.36,0,0.69,0.67,0.56,1,0,1,1
0,0,-0.87,1.18,-0.86,-0.9,0.65,0,1,1,1
1,1,-0.35,0.56,0.95,-0.49,0.37,0,0,1,0
1,0,-1.13,-0.51,-0.78,-2.21,-0.05,0,1,0,1
1,1,1.25,0.15,-1.36,-1.63,1.02,1,1,1,1
1,0,-1.93,-1.14,0.48,-0.29,-0.63,0,1,0,0
1,1,0.9,-0.08,0.44,1.39,-1.55,0,0,1,1
1,0,-0.86,0.05,0.33,-1.41,-1.39,0,0,1,0
1,1,-1.64,0,2.16,-1.36,0.14,1,0,0,0
1,1,-0.56,-1.69,1.12,1.06,-0.46,0,0,0,1
0,1,-0.85,0.76,-1.13,-1.91,0.6,1,1,1,0
1,1,2.52,-0.5,-1.08,0.65,0.74,0,0,1,0
1,1,2.49,1,1.24,0.48,-1.74,0,0,1,0
0,0,-0.14,-1.8,0.56,0.28,-0.96,0,1,0,1
1,1,0.11,-0.99,0.34,-1.04,-0.13,1,0,0,0
1,1,0.45,-0.54,0.68,0.63,0.04,0,1,1,0
1,0,-0.99,0.48,0.76,0.43,0.73,1,0,0,1
1,0,1.64,0.93,0.18,-0.91,0.77,0,0,1,0
1,1,-0.03,0.03,-1.71,-0.32,-0.63,1,0,1,1
0,0,0.52,-0.26,0.95,3.13,-1.7,1,0,0,0
1,1,-1.18,1.05,0.32,1.67,-1.1,1,0,0,1
0,0,-1.05,-0.71,-0.76,-0.26,0.5,1,0,1,1
1,1,1.42,-1.19,-0.76,-1.63,-2.24,0,0,1,1
1,0,-0.87,0.11,-0.09,0.84,-0.76,1,0,0,0
1,0,1.26,-0.77,-1.35,1.13,-0.17,0,0,1,1
1,0,-0.36,-0.07,0.07,-0.83,-0.87,1,1,0,0
1,1,0.36,0.69,1.04,-2.12,-1.76,1,0,0,0
0,1,-0.15,-0.06,1,-0.71,-0.9,0,1,0,1
1,1,1.97,-1.4,-1.97,-0.16,0.35,1,1,0,0
1,1,0.82,0.01,0.05,0.63,0.63,0,0,0,1
1,0,0.13,-0.25,-0.62,-0.1,-0.3,1,0,0,1
0,0,0.08,-0.9,-1.94,0.05,-2.26,1,1,1,1
1,0,1.32,-2.19,-0.89,0.59,1,1,0,1,1
1,0,0.36,-0.03,-1.52,-1.33,0.45,0,1,0,1
1,0,-1.19,0.36,0.05,0.93,0.77,1,1,1,1
1,0,0.62,-0.92,0.85,-1.68,0.39,1,0,0,0
1,0,0.88,0.88,-1.4,-1.03,0.64,1,1,0,0
1,0,-0.64,0.6,0.57,-0.15,-0.69,0,0,0,0
1,0,-0.67,-0.53,0.28,-1.63,1.15,1,1,0,1
1,1,0.48,-0.32,-0.18,-0.77,1.41,0,0,0,1
0,0,-0.98,0.08,-0.25,0.95,-0.17,1,0,1,1
1,0,0.72,-1.47,0.03,-0.49,0.68,1,0,1,1
1,0,-0.96,0.03,0.45,-0.13,0.26,0,1,1,1
1,0,-0.52,-2.01,-0.16,0.18,0.45,1,0,0,0
1,0,0.5,-0.75,0.25,1.6,-0.23,0,0,0,1
1,1,-0.41,0.52,1.91,0.67,2.23,1,1,1,1
0,0,-0.31,0.42,-0.19,-1.04,-1.15,0,1,1,1
1,1,1.5,0.52,-0.07,-0.02,0.82,1,0,0,1
1,1,0.1,1.49,-0.83,-0.31,-0.34,1,1,0,1
1,0,-0.53,-1.14,-0.15,0.2,-0.37,0,1,1,1
1,1,-0.9,1.16,1.76,-0.94,0.51,1,1,0,0
1,0,0.69,-0.65,0.91,0.73,-0.42,1,0,0,0
1,1,-0.78,0.96,1.01,1.11,-0.19,0,0,0,1
1,0,-0.51,-0.21,-0.54,-0.74,-0.22,0,1,0,1
1,0,0.94,-0.64,-1.06,-0.08,0.62,0,0,0,0
0,0,0.11,0.05,0.79,0.1,0.62,0,0,0,0
1,1,1.23,0.06,0.33,-0.91,-1.82,0,0,1,1
1,1,0.27,-0.96,0.61,-0.77,-1.67,1,1,1,1
0,1,-0.78,1.02,-0.02,3.07,0.45,0,1,1,1
1,1,0.57,-0.31,-1.27,0.42,0.14,0,1,1,0
1,0,-0.97,-2.54,-1.37,0.09,-0.63,0,0,1,0
1,0,0.32,-0.18,-0.18,1.57,0.92,1,0,0,0
1,1,2.23,0.09,2.89,-1.19,-2.9,0,0,1,1
1,0,-0.25,-1.06,-0.56,-2.43,-1.36,1,1,0,1
0,0,-2.73,-0.86,-1.39,0.52,1.17,1,1,0,0
1,0,-1.69,-1.16,2.19,0.06,-0.84,0,0,1,0
0,1,-1.18,-2.24,-0.39,-0.53,-0.55,1,1,0,0
1,0,-0.26,0.69,0.14,1.11,-0.65,1,0,1,1
0,1,0.25,-0.05,-1.43,1.29,0.2,0,1,1,1
0,0,-1.32,0.67,0.2,0.67,1.72,0,0,1,1
1,0,-0.09,-0.09,0.54,2.04,-2.02,0,1,1,1
1,0,0.18,-1.04,-0.2,0.92,-1.71,1,0,1,1
0,1,0.26,-0.8,0.51,0.27,-1.54,0,0,1,0
